station,date,tmax_c,tmin_c
Northolt,2017-08-19,20.3,12.2
Northolt,2017-08-20,21.2,8.9
Northolt,2017-08-21,19.7,13.6
Northolt,2017-08-22,23.8,17.5
Northolt,2017-08-23,22.1,15.3
Northolt,2017-08-24,21.1,12.1
Northolt,2017-08-25,24.5,9.4
Northolt,2017-08-26,24.5,11.9
Northolt,2017-08-27,26.2,14.6
Northolt,2017-08-28,27.6,13.0
Northolt,2017-08-29,25.7,15.0
Northolt,2017-08-30,18.1,12.6
Northolt,2017-08-31,20.4,7.3
Northolt,2017-09-01,21.1,8.3
Northolt,2017-09-02,22.0,8.5
Northolt,2017-09-03,18.5,10.2
Northolt,2017-09-04,22.9,13.5
Northolt,2017-09-05,21.2,15.4
Northolt,2017-09-06,18.6,11.2
Northolt,2017-09-07,19.6,11.0
Northolt,2017-09-08,19.1,13.3
Northolt,2017-09-09,19.0,9.1
Northolt,2017-09-10,17.0,7.2
Northolt,2017-09-11,19.3,11.1
Northolt,2017-09-12,18.5,9.6
Northolt,2017-09-13,17.6,11.5
Northolt,2017-09-14,18.0,7.3
Northolt,2017-09-15,16.5,5.5
Northolt,2017-09-16,15.9,6.6
Northolt,2017-09-17,16.8,7.0
Northolt,2017-09-18,17.2,9.5
Northolt,2017-09-19,15.7,7.4
Northolt,2017-09-20,18.3,6.2
Northolt,2017-09-21,18.5,12.3
Northolt,2017-09-22,18.8,4.4
Northolt,2017-09-23,19.4,12.5
Northolt,2017-09-24,22.8,7.9
Northolt,2017-09-25,18.1,14.8
Northolt,2017-09-26,21.5,13.2
Northolt,2017-09-27,21.1,12.0
Northolt,2017-09-28,20.3,13.5
Northolt,2017-09-29,19.4,13.3
Northolt,2017-09-30,17.5,10.3
Northolt,2017-10-01,17.8,13.6
Northolt,2017-10-02,17.3,12.6
Northolt,2017-10-03,16.5,8.3
Northolt,2017-10-04,15.5,8.4
Northolt,2017-10-05,16.6,10.1
Northolt,2017-10-06,15.1,5.8
Northolt,2017-10-07,17.1,9.5
Northolt,2017-10-08,16.8,8.4
Northolt,2017-10-09,16.9,9.2
Northolt,2017-10-10,16.8,10.6
Northolt,2017-10-11,17.4,12.2
Northolt,2017-10-12,17.4,9.0
Northolt,2017-10-13,18.9,9.8
Northolt,2017-10-14,20.2,14.5
Northolt,2017-10-15,20.1,7.9
Northolt,2017-10-16,22.1,9.6
Northolt,2017-10-17,14.7,10.2
Northolt,2017-10-18,15.2,10.3
Northolt,2017-10-19,17.3,14.3
Northolt,2017-10-20,15.2,11.8
Northolt,2017-10-21,15.6,11.8
Northolt,2017-10-22,14.1,9.1
Northolt,2017-10-23,16.5,9.4
Northolt,2017-10-24,19.6,14.1
Northolt,2017-10-25,19.1,8.7
Northolt,2017-10-26,15.7,5.4
Northolt,2017-10-27,14.3,5.2
Northolt,2017-10-28,16.2,3.9
Northolt,2017-10-29,14.9,6.8
Northolt,2017-10-30,12.4,1.0
Northolt,2017-10-31,13.2,4.0
Northolt,2017-11-01,15.9,6.2
Northolt,2017-11-02,12.5,0.9
Northolt,2017-11-03,14.2,4.5
Northolt,2017-11-04,13.5,6.5
Northolt,2017-11-05,9.7,2.5
Northolt,2017-11-06,12.0,-2.6
Northolt,2017-11-07,12.1,5.8
Northolt,2017-11-08,9.7,3.0
Northolt,2017-11-09,14.1,-0.4
Northolt,2017-11-10,12.5,7.6
Northolt,2017-11-11,9.5,7.0
Northolt,2017-11-12,8.1,5.6
Northolt,2017-11-13,7.2,1.5
Northolt,2017-11-14,11.4,4.1
Northolt,2017-11-15,12.8,9.6
Northolt,2017-11-16,14.4,7.1
Northolt,2017-11-17,9.5,-2.0
Northolt,2017-11-18,8.8,3.5
Northolt,2017-11-19,8.4,0.7
Northolt,2017-11-20,12.6,3.3
Northolt,2017-11-21,13.8,11.6
Northolt,2017-11-22,15.6,13.2
Northolt,2017-11-23,15.7,8.2
Northolt,2017-11-24,8.6,-1.9
Northolt,2017-11-25,7.2,-3.3
Northolt,2017-11-26,7.8,0.7
Northolt,2017-11-27,10.1,3.4
Northolt,2017-11-28,6.9,1.7
Northolt,2017-11-29,6.0,1.2
Northolt,2017-11-30,4.1,-0.8
Northolt,2017-12-01,6.8,2.3
Northolt,2017-12-02,5.9,2.2
Northolt,2017-12-03,10.1,5.9
Northolt,2017-12-04,9.7,3.0
Northolt,2017-12-05,8.5,7.1
Northolt,2017-12-06,11.0,8.0
Northolt,2017-12-07,12.2,5.4
Northolt,2017-12-08,5.5,0.4
Northolt,2017-12-09,3.9,-1.6
Northolt,2017-12-10,2.3,0.0
Northolt,2017-12-11,3.2,0.1
Northolt,2017-12-12,4.4,-4.6
Northolt,2017-12-13,9.3,3.6
Northolt,2017-12-14,6.6,1.8
Northolt,2017-12-15,5.6,1.1
Northolt,2017-12-16,5.2,-2.9
Northolt,2017-12-17,9.1,-1.7
Northolt,2017-12-18,9.8,-1.7
Northolt,2017-12-19,6.7,-3.2
Northolt,2017-12-20,10.7,6.1
Northolt,2017-12-21,11.9,9.9
Northolt,2017-12-22,12.1,9.0
Northolt,2017-12-23,10.6,8.2
Northolt,2017-12-24,10.4,8.2
Northolt,2017-12-25,10.7,9.1
Northolt,2017-12-26,9.8,3.0
Northolt,2017-12-27,7.6,1.2
Northolt,2017-12-28,5.7,-1.5
Northolt,2017-12-29,8.8,-4.2
Northolt,2017-12-30,14.2,4.8
Northolt,2017-12-31,13.2,7.9
Northolt,2018-01-01,8.4,5.2
Northolt,2018-01-02,10.5,3.1
Northolt,2018-01-03,12.5,5.9
Northolt,2018-01-04,12.6,6.0
Northolt,2018-01-05,9.4,2.0
Northolt,2018-01-06,5.5,-2.0
Northolt,2018-01-07,5.7,2.1
Northolt,2018-01-08,4.8,1.9
Northolt,2018-01-09,6.9,4.3
Northolt,2018-01-10,10.4,3.5
Northolt,2018-01-11,7.3,2.6
Northolt,2018-01-12,7.7,5.5
Northolt,2018-01-13,8.3,5.1
Northolt,2018-01-14,6.3,4.1
Northolt,2018-01-15,11.4,4.1
Northolt,2018-01-16,7.8,2.9
Northolt,2018-01-17,7.8,1.7
Northolt,2018-01-18,11.8,4.2
Northolt,2018-01-19,7.5,-1.5
Northolt,2018-01-20,4.2,1.3
Northolt,2018-01-21,7.9,-0.3
Northolt,2018-01-22,10.6,6.6
Northolt,2018-01-23,13.2,6.4
Northolt,2018-01-24,13.3,6.4
Northolt,2018-01-25,10.6,5.4
Northolt,2018-01-26,8.3,-0.8
Northolt,2018-01-27,11.2,2.6
Northolt,2018-01-28,13.5,8.5
Northolt,2018-01-29,12.6,3.0
Northolt,2018-01-30,9.1,-3.2
Northolt,2018-01-31,10.3,2.9
Northolt,2018-02-01,7.3,2.3
Northolt,2018-02-02,7.5,3.2
Northolt,2018-02-03,5.0,2.6
Northolt,2018-02-04,5.3,1.2
Northolt,2018-02-05,4.7,-0.1
Northolt,2018-02-06,3.8,-0.8
Northolt,2018-02-07,5.4,-1.3
Northolt,2018-02-08,7.8,-5.7
Northolt,2018-02-09,6.5,2.2
Northolt,2018-02-10,8.4,-3.2
Northolt,2018-02-11,10.1,1.2
Northolt,2018-02-12,7.7,-1.9
Northolt,2018-02-13,5.8,1.5
Northolt,2018-02-14,6.2,-2.4
Northolt,2018-02-15,9.9,3.8
Northolt,2018-02-16,10.7,-2.1
Northolt,2018-02-17,11.2,-1.4
Northolt,2018-02-18,10.7,-1.2
Northolt,2018-02-19,11.1,6.3
Northolt,2018-02-20,10.1,6.6
Northolt,2018-02-21,6.7,1.0
Northolt,2018-02-22,6.7,0.6
Northolt,2018-02-23,4.6,-2.6
Northolt,2018-02-24,6.1,-3.2
Northolt,2018-02-25,5.0,-1.1
Northolt,2018-02-26,2.3,-2.2
Northolt,2018-02-27,1.4,-4.6
Northolt,2018-02-28,-1.2,-6.7
Northolt,2018-03-01,0.1,-5.1
Northolt,2018-03-02,-0.1,-1.6
Northolt,2018-03-03,3.5,-0.4
Northolt,2018-03-04,9.6,2.4
Northolt,2018-03-05,11.4,3.3
Northolt,2018-03-06,10.5,5.3
Northolt,2018-03-07,10.8,3.1
Northolt,2018-03-08,10.5,3.7
Northolt,2018-03-09,9.9,-1.2
Northolt,2018-03-10,14.2,8.7
Northolt,2018-03-11,12.9,3.6
Northolt,2018-03-12,10.6,7.0
Northolt,2018-03-13,11.8,3.8
Northolt,2018-03-14,13.6,0.7
Northolt,2018-03-15,13.8,7.6
Northolt,2018-03-16,14.6,6.8
Northolt,2018-03-17,8.5,-1.4
Northolt,2018-03-18,0.4,-1.6
Northolt,2018-03-19,4.2,-1.1
Northolt,2018-03-20,8.9,0.8
Northolt,2018-03-21,10.9,-3.1
Northolt,2018-03-22,11.8,4.6
Northolt,2018-03-23,13.5,6.3
Northolt,2018-03-24,9.8,6.6
Northolt,2018-03-25,11.9,6.1
Northolt,2018-03-26,13.0,3.3
Northolt,2018-03-27,15.3,5.1
Northolt,2018-03-28,9.0,3.1
Northolt,2018-03-29,9.4,0.9
Northolt,2018-03-30,7.7,3.5
Northolt,2018-03-31,8.8,3.6
Northolt,2018-04-01,7.9,3.9
Northolt,2018-04-02,10.5,3.5
Northolt,2018-04-03,13.7,9.2
Northolt,2018-04-04,11.5,6.3
Northolt,2018-04-05,13.3,3.7
Northolt,2018-04-06,17.2,4.0
Northolt,2018-04-07,17.8,6.3
Northolt,2018-04-08,11.1,8.7
Northolt,2018-04-09,9.9,7.9
Northolt,2018-04-10,13.7,8.1
Northolt,2018-04-11,11.6,6.8
Northolt,2018-04-12,9.7,6.5
Northolt,2018-04-13,12.1,6.2
Northolt,2018-04-14,19.5,7.9
Northolt,2018-04-15,15.6,7.7
Northolt,2018-04-16,15.4,7.7
Northolt,2018-04-17,19.0,10.0
Northolt,2018-04-18,25.2,10.7
Northolt,2018-04-19,28.9,8.4
Northolt,2018-04-20,24.8,10.4
Northolt,2018-04-21,24.8,11.2
Northolt,2018-04-22,23.3,11.8
Northolt,2018-04-23,15.9,6.7
Northolt,2018-04-24,17.0,11.2
Northolt,2018-04-25,15.6,7.7
Northolt,2018-04-26,15.9,5.9
Northolt,2018-04-27,11.9,7.1
Northolt,2018-04-28,10.4,7.7
Northolt,2018-04-29,7.8,6.4
Northolt,2018-04-30,9.6,5.3
Northolt,2018-05-01,15.2,2.0
Northolt,2018-05-02,13.8,7.3
Northolt,2018-05-03,17.7,0.9
Northolt,2018-05-04,19.4,8.4
Northolt,2018-05-05,23.4,5.8
Northolt,2018-05-06,26.1,6.4
Northolt,2018-05-07,28.7,9.0
Northolt,2018-05-08,25.9,9.3
Northolt,2018-05-09,20.4,7.1
Northolt,2018-05-10,17.2,9.4
Northolt,2018-05-11,17.8,4.5
Northolt,2018-05-12,15.5,9.4
Northolt,2018-05-13,17.7,7.7
Northolt,2018-05-14,20.8,7.0
Northolt,2018-05-15,22.7,9.0
Northolt,2018-05-16,16.3,9.5
Northolt,2018-05-17,17.2,6.4
Northolt,2018-05-18,17.6,3.2
Northolt,2018-05-19,21.8,5.4
Northolt,2018-05-20,21.9,6.4
Northolt,2018-05-21,22.3,8.5
Northolt,2018-05-22,22.7,11.5
Northolt,2018-05-23,18.8,10.4
Northolt,2018-05-24,20.6,10.4
Northolt,2018-05-25,18.6,12.6
Northolt,2018-05-26,26.0,14.7
Northolt,2018-05-27,27.2,14.9
Northolt,2018-05-28,24.5,15.0
Northolt,2018-05-29,19.4,13.7
Northolt,2018-05-30,19.0,13.0
Northolt,2018-05-31,23.1,13.7
Northolt,2018-06-01,23.2,16.2
Northolt,2018-06-02,24.0,14.5
Northolt,2018-06-03,26.7,11.3
Northolt,2018-06-04,20.4,14.0
Northolt,2018-06-05,18.2,11.8
Northolt,2018-06-06,22.3,8.7
Northolt,2018-06-07,21.0,12.4
Northolt,2018-06-08,22.3,13.6
Northolt,2018-06-09,21.8,12.4
Northolt,2018-06-10,22.6,14.4
Northolt,2018-06-11,25.2,11.7
Northolt,2018-06-12,18.5,11.7
Northolt,2018-06-13,22.2,7.6
Northolt,2018-06-14,22.7,14.1
Northolt,2018-06-15,22.6,10.3
Northolt,2018-06-16,20.1,13.4
Northolt,2018-06-17,18.7,12.3
Northolt,2018-06-18,24.9,14.4
Northolt,2018-06-19,24.9,17.1
Northolt,2018-06-20,24.7,14.3
Northolt,2018-06-21,19.8,9.9
Northolt,2018-06-22,22.3,8.5
Northolt,2018-06-23,23.0,10.3
Northolt,2018-06-24,25.7,11.0
Northolt,2018-06-25,29.4,11.8
Northolt,2018-06-26,29.0,12.5
Northolt,2018-06-27,27.5,12.6
Northolt,2018-06-28,27.9,12.2
Northolt,2018-06-29,28.2,12.8
Northolt,2018-06-30,28.8,13.1
Northolt,2018-07-01,31.5,14.6
Northolt,2018-07-02,29.6,17.5
Northolt,2018-07-03,27.7,14.9
Northolt,2018-07-04,26.5,13.4
Northolt,2018-07-05,29.5,16.0
Northolt,2018-07-06,29.3,14.3
Northolt,2018-07-07,30.1,15.9
Northolt,2018-07-08,30.3,15.5
Northolt,2018-07-09,29.3,15.7
Northolt,2018-07-10,22.0,14.5
Northolt,2018-07-11,23.4,13.7
Northolt,2018-07-12,25.2,12.8
Northolt,2018-07-13,26.9,15.9
Northolt,2018-07-14,28.6,14.1
Northolt,2018-07-15,30.1,13.1
Northolt,2018-07-16,30.0,13.7
Northolt,2018-07-17,24.9,13.2
Northolt,2018-07-18,25.8,14.4
Northolt,2018-07-19,29.1,11.9
Northolt,2018-07-20,25.5,15.9
Northolt,2018-07-21,28.3,16.6
Northolt,2018-07-22,28.2,14.5
Northolt,2018-07-23,31.9,16.3
Northolt,2018-07-24,30.3,16.3
Northolt,2018-07-25,31.0,16.4
Northolt,2018-07-26,34.8,18.4
Northolt,2018-07-27,31.3,18.8
Northolt,2018-07-28,23.3,16.0
Northolt,2018-07-29,19.7,15.3
Northolt,2018-07-30,24.1,17.1
Northolt,2018-07-31,25.7,15.2
Northolt,2018-08-01,26.7,12.0
Northolt,2018-08-02,30.3,13.1
Northolt,2018-08-03,32.6,16.7
Northolt,2018-08-04,28.4,18.9
Northolt,2018-08-05,30.2,14.4
Northolt,2018-08-06,32.0,14.2
Northolt,2018-08-07,31.4,15.5
Northolt,2018-08-08,24.9,14.6
Northolt,2018-08-09,18.0,13.5
Northolt,2018-08-10,20.5,9.1
Northolt,2018-08-11,22.0,6.9
Northolt,2018-08-12,21.8,15.9
Northolt,2018-08-13,24.2,15.1
Northolt,2018-08-14,25.4,12.3
Northolt,2018-08-15,24.8,14.7
Northolt,2018-08-16,20.6,14.4
Northolt,2018-08-17,22.6,9.2
Northolt,2018-08-18,22.2,14.8
Northolt,2018-08-19,27.5,17.4
Northolt,2018-08-20,25.8,18.3
Northolt,2018-08-21,27.6,17.6
Northolt,2018-08-22,24.3,14.8
Northolt,2018-08-23,21.9,16.1
Northolt,2018-08-24,20.2,10.2
Northolt,2018-08-25,19.2,7.1
Northolt,2018-08-26,18.0,8.2
Northolt,2018-08-27,19.3,13.1
Northolt,2018-08-28,21.4,14.6
Northolt,2018-08-29,20.0,12.7
Northolt,2018-08-30,20.0,9.0
Northolt,2018-08-31,21.6,8.6
Northolt,2018-09-01,24.7,8.3
Northolt,2018-09-02,25.0,8.0
Northolt,2018-09-03,24.1,9.2
Northolt,2018-09-04,20.3,11.4
Northolt,2018-09-05,22.0,13.1
Northolt,2018-09-06,22.1,9.1
Northolt,2018-09-07,19.4,7.9
Northolt,2018-09-08,20.7,6.9
Northolt,2018-09-09,24.0,13.8
Northolt,2018-09-10,21.9,13.0
Northolt,2018-09-11,23.1,16.1
Northolt,2018-09-12,17.0,9.5
Northolt,2018-09-13,20.2,5.8
Northolt,2018-09-14,18.5,9.4
Northolt,2018-09-15,21.6,9.2
Northolt,2018-09-16,24.3,11.8
Northolt,2018-09-17,25.7,17.3
Northolt,2018-09-18,23.7,15.5
Northolt,2018-09-19,22.9,16.3
Northolt,2018-09-20,21.4,15.6
Northolt,2018-09-21,18.9,10.3
Northolt,2018-09-22,12.9,10.4
Northolt,2018-09-23,14.2,8.6
Northolt,2018-09-24,15.5,3.0
Northolt,2018-09-25,18.1,1.6
Northolt,2018-09-26,22.6,3.7
Northolt,2018-09-27,22.9,6.1
Northolt,2018-09-28,17.7,10.5
Northolt,2018-09-29,18.4,2.8
Northolt,2018-09-30,14.9,2.6
Northolt,2018-10-01,15.4,5.7
Northolt,2018-10-02,19.8,10.0
Northolt,2018-10-03,19.3,10.4
Northolt,2018-10-04,19.3,9.1
Northolt,2018-10-05,21.3,13.2
Northolt,2018-10-06,15.3,8.8
Northolt,2018-10-07,14.2,4.7
Northolt,2018-10-08,17.1,3.6
Northolt,2018-10-09,21.3,9.3
Northolt,2018-10-10,24.6,6.6
Northolt,2018-10-11,21.0,14.2
Northolt,2018-10-12,21.4,13.4
Northolt,2018-10-13,24.3,18.2
Northolt,2018-10-14,19.9,9.8
Northolt,2018-10-15,13.8,9.7
Northolt,2018-10-16,20.8,13.2
Northolt,2018-10-17,16.0,11.0
Northolt,2018-10-18,16.2,7.9
Northolt,2018-10-19,16.1,2.5
Northolt,2018-10-20,18.6,3.2
Northolt,2018-10-21,19.0,5.4
Northolt,2018-10-22,14.9,5.2
Northolt,2018-10-23,15.3,3.9
Northolt,2018-10-24,17.9,7.6
Northolt,2018-10-25,14.5,3.3
Northolt,2018-10-26,11.3,4.6
Northolt,2018-10-27,6.9,1.6
Northolt,2018-10-28,10.5,3.7
Northolt,2018-10-29,9.3,1.5
Northolt,2018-10-30,9.5,3.6
Northolt,2018-10-31,14.1,-3.1
Northolt,2018-11-01,11.6,3.9
Northolt,2018-11-02,11.6,-0.7
Northolt,2018-11-03,14.6,0.4
Northolt,2018-11-04,13.7,6.9
Northolt,2018-11-05,15.9,4.5
Northolt,2018-11-06,16.2,6.3
Northolt,2018-11-07,14.9,10.2
Northolt,2018-11-08,14.7,4.3
Northolt,2018-11-09,14.1,5.4
Northolt,2018-11-10,15.2,8.2
Northolt,2018-11-11,14.4,7.4
Northolt,2018-11-12,14.7,8.1
Northolt,2018-11-13,13.9,7.6
Northolt,2018-11-14,14.9,8.7
Northolt,2018-11-15,14.7,5.8
Northolt,2018-11-16,11.5,8.9
Northolt,2018-11-17,11.9,7.0
Northolt,2018-11-18,11.4,3.2
Northolt,2018-11-19,8.7,5.3
Northolt,2018-11-20,5.6,3.0
Northolt,2018-11-21,8.7,1.0
Northolt,2018-11-22,5.6,-4.0
Northolt,2018-11-23,8.3,3.2
Northolt,2018-11-24,9.5,7.6
Northolt,2018-11-25,8.8,5.6
Northolt,2018-11-26,8.0,2.7
Northolt,2018-11-27,10.2,1.3
Northolt,2018-11-28,13.7,8.4
Northolt,2018-11-29,13.8,10.3
Northolt,2018-11-30,12.0,6.8
Northolt,2018-12-01,13.2,5.2
Northolt,2018-12-02,15.1,10.8
Northolt,2018-12-03,13.9,6.6
Northolt,2018-12-04,7.6,-0.7
Northolt,2018-12-05,13.0,5.5
Northolt,2018-12-06,13.2,9.8
Northolt,2018-12-07,13.3,6.5
Northolt,2018-12-08,11.8,6.4
Northolt,2018-12-09,10.4,6.7
Northolt,2018-12-10,8.8,5.4
Northolt,2018-12-11,10.0,-0.7
Northolt,2018-12-12,7.7,3.2
Northolt,2018-12-13,5.9,-0.4
Northolt,2018-12-14,5.1,-1.7
Northolt,2018-12-15,6.6,1.4
Northolt,2018-12-16,8.6,-0.3
Northolt,2018-12-17,10.8,2.1
Northolt,2018-12-18,10.6,7.8
Northolt,2018-12-19,10.0,5.1
Northolt,2018-12-20,10.3,5.7
Northolt,2018-12-21,13.0,8.0
Northolt,2018-12-22,11.8,7.7
Northolt,2018-12-23,12.9,5.0
Northolt,2018-12-24,9.4,0.7
Northolt,2018-12-25,8.1,-2.1
Northolt,2018-12-26,9.7,6.9
Northolt,2018-12-27,8.9,1.5
Northolt,2018-12-28,10.9,3.2
Northolt,2018-12-29,12.8,7.3
Northolt,2018-12-30,10.2,3.1
Northolt,2018-12-31,10.0,8.5
Northolt,2019-01-01,10.4,5.9
Northolt,2019-01-02,7.0,2.3
Northolt,2019-01-03,5.1,3.5
Northolt,2019-01-04,3.9,-0.9
Northolt,2019-01-05,5.3,2.4
Northolt,2019-01-06,9.5,5.0
Northolt,2019-01-07,11.2,5.2
Northolt,2019-01-08,10.2,3.0
Northolt,2019-01-09,5.7,0.7
Northolt,2019-01-10,4.9,-0.3
Northolt,2019-01-11,8.2,4.2
Northolt,2019-01-12,10.2,6.9
Northolt,2019-01-13,11.7,8.8
Northolt,2019-01-14,9.9,6.5
Northolt,2019-01-15,9.2,1.4
Northolt,2019-01-16,9.5,4.0
Northolt,2019-01-17,4.6,-0.3
Northolt,2019-01-18,7.0,-3.0
Northolt,2019-01-19,5.7,1.7
Northolt,2019-01-20,5.2,-3.1
Northolt,2019-01-21,5.3,-4.7
Northolt,2019-01-22,6.5,0.0
Northolt,2019-01-23,3.1,-2.8
Northolt,2019-01-24,3.8,-4.6
Northolt,2019-01-25,12.2,2.6
Northolt,2019-01-26,10.9,6.2
Northolt,2019-01-27,8.4,3.4
Northolt,2019-01-28,5.7,-2.1
Northolt,2019-01-29,6.5,-4.4
Northolt,2019-01-30,5.5,-3.2
Northolt,2019-01-31,5.0,-6.4
Northolt,2019-02-01,2.4,0.2
Northolt,2019-02-02,4.7,0.0
Northolt,2019-02-03,6.8,-4.6
Northolt,2019-02-04,9.3,2.5
Northolt,2019-02-05,8.6,3.0
Northolt,2019-02-06,11.3,6.7
Northolt,2019-02-07,10.3,6.0
Northolt,2019-02-08,10.8,6.0
Northolt,2019-02-09,10.9,6.6
Northolt,2019-02-10,8.2,3.9
Northolt,2019-02-11,8.7,-1.1
Northolt,2019-02-12,12.1,-1.8
Northolt,2019-02-13,12.9,5.5
Northolt,2019-02-14,14.8,-2.5
Northolt,2019-02-15,15.0,-3.2
Northolt,2019-02-16,12.2,1.1
Northolt,2019-02-17,15.6,2.9
Northolt,2019-02-18,10.1,4.8
Northolt,2019-02-19,12.1,1.2
Northolt,2019-02-20,13.5,6.6
Northolt,2019-02-21,15.4,4.2
Northolt,2019-02-22,16.0,5.6
Northolt,2019-02-23,17.6,5.1
Northolt,2019-02-24,17.9,-0.2
Northolt,2019-02-25,20.4,-1.3
Northolt,2019-02-26,20.8,-0.9
Northolt,2019-02-27,18.7,-0.8
Northolt,2019-02-28,13.3,1.6
Northolt,2019-03-01,11.2,6.8
Northolt,2019-03-02,14.6,7.0
Northolt,2019-03-03,12.3,8.6
Northolt,2019-03-04,10.8,3.8
Northolt,2019-03-05,12.5,2.4
Northolt,2019-03-06,12.3,8.6
Northolt,2019-03-07,12.3,5.3
Northolt,2019-03-08,10.3,2.6
Northolt,2019-03-09,13.6,6.8
Northolt,2019-03-10,10.6,1.7
Northolt,2019-03-11,11.1,2.4
Northolt,2019-03-12,9.6,3.8
Northolt,2019-03-13,11.4,5.0
Northolt,2019-03-14,14.9,6.8
Northolt,2019-03-15,14.8,9.0
Northolt,2019-03-16,12.4,9.5
Northolt,2019-03-17,10.4,3.7
Northolt,2019-03-18,12.1,3.5
Northolt,2019-03-19,13.1,6.0
Northolt,2019-03-20,13.0,8.4
Northolt,2019-03-21,14.4,9.1
Northolt,2019-03-22,11.4,8.9
Northolt,2019-03-23,13.3,7.6
Northolt,2019-03-24,14.4,1.8
Northolt,2019-03-25,12.8,4.8
Northolt,2019-03-26,13.5,-0.5
Northolt,2019-03-27,13.5,2.3
Northolt,2019-03-28,16.2,6.1
Northolt,2019-03-29,17.9,1.0
Northolt,2019-03-30,19.5,2.8
Northolt,2019-03-31,13.4,6.7
Northolt,2019-04-01,15.2,2.5
Northolt,2019-04-02,9.1,1.1
Northolt,2019-04-03,10.8,0.1
Northolt,2019-04-04,9.6,0.3
Northolt,2019-04-05,14.6,6.4
Northolt,2019-04-06,11.1,6.2
Northolt,2019-04-07,11.1,6.0
Northolt,2019-04-08,12.1,7.3
Northolt,2019-04-09,11.9,7.5
Northolt,2019-04-10,12.3,4.0
Northolt,2019-04-11,12.0,0.7
Northolt,2019-04-12,10.7,0.8
Northolt,2019-04-13,9.4,0.5
Northolt,2019-04-14,11.1,-2.8
Northolt,2019-04-15,15.2,4.1
Northolt,2019-04-16,16.4,4.3
Northolt,2019-04-17,19.3,4.5
Northolt,2019-04-18,21.3,7.5
Northolt,2019-04-19,23.5,7.5
Northolt,2019-04-20,24.7,6.4
Northolt,2019-04-21,24.5,5.0
Northolt,2019-04-22,25.0,5.1
Northolt,2019-04-23,21.2,10.3
Northolt,2019-04-24,18.7,9.8
Northolt,2019-04-25,16.9,8.0
Northolt,2019-04-26,17.4,3.4
Northolt,2019-04-27,12.8,7.1
Northolt,2019-04-28,14.6,7.4
Northolt,2019-04-29,14.6,3.3
Northolt,2019-04-30,18.3,3.2
Northolt,2019-05-01,17.6,5.0
Northolt,2019-05-02,16.0,8.7
Northolt,2019-05-03,15.0,5.4
Northolt,2019-05-04,11.2,4.8
Northolt,2019-05-05,12.5,1.4
Northolt,2019-05-06,12.6,5.0
Northolt,2019-05-07,16.0,4.8
Northolt,2019-05-08,15.2,8.3
Northolt,2019-05-09,15.7,5.3
Northolt,2019-05-10,17.2,3.6
Northolt,2019-05-11,16.4,7.3
Northolt,2019-05-12,18.2,2.9
Northolt,2019-05-13,18.3,2.8
Northolt,2019-05-14,18.8,4.9
Northolt,2019-05-15,20.6,4.5
Northolt,2019-05-16,18.8,7.1
Northolt,2019-05-17,14.5,8.1
Northolt,2019-05-18,16.8,9.7
Northolt,2019-05-19,18.2,5.8
Northolt,2019-05-20,19.9,11.3
Northolt,2019-05-21,20.7,8.7
Northolt,2019-05-22,22.1,8.2
Northolt,2019-05-23,24.2,7.6
Northolt,2019-05-24,21.6,9.9
Northolt,2019-05-25,22.5,12.8
Northolt,2019-05-26,19.9,13.5
Northolt,2019-05-27,18.7,8.0
Northolt,2019-05-28,17.1,8.6
Northolt,2019-05-29,15.0,8.9
Northolt,2019-05-30,23.8,14.3
Northolt,2019-05-31,20.0,13.3
Northolt,2019-06-01,26.8,9.5
Northolt,2019-06-02,26.1,14.9
Northolt,2019-06-03,20.9,10.1
Northolt,2019-06-04,16.9,9.7
Northolt,2019-06-05,19.0,11.4
Northolt,2019-06-06,19.8,7.9
Northolt,2019-06-07,18.9,10.6
Northolt,2019-06-08,19.0,10.7
Northolt,2019-06-09,20.1,6.9
Northolt,2019-06-10,13.6,9.4
Northolt,2019-06-11,17.0,11.1
Northolt,2019-06-12,15.3,10.7
Northolt,2019-06-13,14.0,11.0
Northolt,2019-06-14,19.3,12.0
Northolt,2019-06-15,19.4,11.0
Northolt,2019-06-16,20.8,8.3
Northolt,2019-06-17,21.9,11.6
Northolt,2019-06-18,19.5,9.7
Northolt,2019-06-19,19.4,14.0
Northolt,2019-06-20,19.4,12.7
Northolt,2019-06-21,20.6,8.1
Northolt,2019-06-22,23.8,8.6
Northolt,2019-06-23,24.2,12.1
Northolt,2019-06-24,24.5,15.9
Northolt,2019-06-25,22.9,17.4
Northolt,2019-06-26,20.9,15.1
Northolt,2019-06-27,23.9,12.7
Northolt,2019-06-28,24.5,13.2
Northolt,2019-06-29,34.0,13.9
Northolt,2019-06-30,26.7,14.6
Northolt,2019-07-01,21.5,12.7
Northolt,2019-07-02,22.0,9.2
Northolt,2019-07-03,23.7,11.2
Northolt,2019-07-04,26.2,9.6
Northolt,2019-07-05,26.0,13.5
Northolt,2019-07-06,22.7,11.7
Northolt,2019-07-07,22.0,14.0
Northolt,2019-07-08,23.3,12.0
Northolt,2019-07-09,24.6,15.1
Northolt,2019-07-10,26.3,16.0
Northolt,2019-07-11,25.9,15.9
Northolt,2019-07-12,24.7,16.7
Northolt,2019-07-13,23.2,13.9
Northolt,2019-07-14,21.6,13.2
